No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
3,11,112.89,164.867,2.15511,2.15071,349.567,87.8156,1.9889,-3.77019,10079,148.207,1,2,3,4,5,0
3,12,113.58,163.07,1.9061,1.63861,524.853,101.639,2.7083,-5.30173,9831.77,157.266,1,2,3,4,5,0
3,13,115.418,162.007,2.3249,2.77396,299.516,79.5491,-0.356567,-3.54927,11653.7,148.172,1,2,3,4,5,0
3,14,116.651,161.863,1.81015,2.14991,426.381,90.9604,-0.87262,-0.329823,10364.1,150.562,1,2,3,4,5,0
3,15,116.157,162.219,1.65586,1.99439,431.527,91.3512,0.207957,-2.55565,8929.45,141.846,1,2,3,4,5,0
3,16,114.967,161.687,2.51413,2.40281,312.546,60.8366,2.33366,-4.17929,11753.8,132.343,1,2,3,4,5,0
3,17,114.668,161.226,2.05982,2.3158,368.789,68.7711,2.767,0.622781,10582.9,130.509,1,2,3,4,5,0
3,18,115.967,161.542,2.68327,2.66274,370.098,49.2143,1.07573,-0.45529,15663,144.195,1,2,3,4,5,0
3,19,119.106,161.443,1.66761,1.9331,310.361,95.1492,-2.7824,0.18552,6270.9,128.047,1,2,3,4,5,0
3,20,118.053,159.55,1.76873,2.14994,380.546,80.3406,-1.83476,1.25333,9322.92,134.991,1,2,3,4,5,0
3,21,116.999,157.657,1.86986,2.36679,450.731,65.532,-0.887117,2.32115,12375,141.935,1,2,3,4,3,0
3,22,117.344,157.345,1.93357,2.26803,505.052,67.9311,1.6421,-1.55255,13772.2,148.065,1,2,2,2,2,0
3,23,117.312,157.249,2.40795,2.62526,468.531,40.9623,2.55067,1.3732,19060.2,154.959,1,2,3,4,5,0
3,24,116.613,157.653,2.07106,2.33117,390.6,67.1146,-1.04795,-1.07194,11679.6,138.296,1,2,3,4,5,0
3,25,115.201,161.308,1.76526,1.82842,363.328,74.1419,3.01636,-5.89787,7355.93,114.331,,,,,,0
4,1,137.609,244.008,1.74057,1.59343,951.931,253.822,30.3677,4.28132,16575.9,346.45,1,2,3,4,5,0
4,2,136.776,245.581,1.76156,1.73056,1103.22,234.144,21.4283,2.37642,19470.2,347.343,1,2,3,4,5,0
4,3,136.401,246.651,1.63644,1.73239,1262.2,235.042,20.2542,2.17161,22463.4,359.965,1,2,3,3,4,0
4,4,136.263,247.624,1.95638,2.22359,1167,205.097,15.2561,0.656911,31597.8,385.746,1,2,2,3,4,0
4,5,136.315,248.382,2.10838,2.77048,1248.26,213.857,17.2435,-1.76008,44289.3,476.562,1,1,2,3,4,0
4,6,136.491,248.695,2.20219,2.54805,1436.85,207.165,5.84614,-3.51152,48451,494.166,1,1,2,3,4,0
4,7,136.795,249.081,2.52958,2.46871,1413.97,154.921,2.80678,-11.796,53120.4,464.621,1,1,2,3,4,0
4,8,136.918,249.501,2.21502,2.12755,1158.38,218.679,19.0153,-35.1889,35076,414.799,1,2,2,3,4,0
4,9,137.405,250.668,1.36357,1.52944,720.824,262.28,25.7982,-34.3112,9445.26,311.456,1,2,2,3,4,0
4,10,137.908,250.763,1.68734,2.27829,706.141,158.806,11.7061,-25.6726,16913.4,270.101,1,2,2,3,4,0
4,11,137.745,250.611,1.71124,2.04803,688.292,189.94,15.0728,-25.5517,13459,278.479,1,2,2,3,4,0
4,12,137.762,251.563,1.91392,2.43412,704.105,159.124,7.77327,-37.0545,20629,285.426,1,2,3,4,5,0
4,13,138.087,252.347,2.07369,2.56804,505.018,104.909,2.03605,-19.689,16510,205.976,1,2,3,4,5,0
4,14,139.899,250.779,1.83706,2.17794,519.351,215.838,15.7994,-17.3081,13444.2,284.849,1,2,3,4,5,0
4,15,141.71,249.21,1.60042,1.78783,533.684,326.768,29.5627,-14.9272,10378.4,363.722,1,2,3,4,5,0
4,16,139.936,249.138,3.69707,2.15258,662.139,163.765,25.3515,-15.3599,30077.5,331.112,1,2,3,4,5,0
4,17,141.91,249.266,2.98557,1.90861,788.436,249.867,27.7714,-11.3724,30070.1,410.598,1,2,3,4,5,0
4,18,143.171,251.587,1.4955,1.65919,827.157,301.546,16.5756,-37.9994,12110.2,376.101,1,2,3,4,5,0
4,19,143.193,252.315,1.90397,2.31034,645.944,244.803,-7.98986,-31.0824,17801.2,343.846,,,,,,0
5,1,140.864,430.894,2.80323,1.93652,2102.24,220.432,16.9571,-2.1076,70191.1,635.657,1,1,1,1,1,0
